no,date,open,high,low,close,volume
1363,2018-04-17,8200.3,8358.35,8000.5,8085.64,121.033
1364,2018-04-18,8085.64,8399.44,8028.29,8399.44,37.7048
1365,2018-04-19,8399.44,8417.66,8219.74,8358.11,66.8086
1366,2018-04-20,8358.11,9007.8,8355.73,8981.48,151.9666
1367,2018-04-21,8981.48,9103.49,8776.98,9043.62,88.2918
1368,2018-04-22,9043.87,9198,8881.94,8957.41,98.2278
1369,2018-04-23,8957.41,9111.27,8904,9009.54,109.8562
1370,2018-04-24,9009.54,9797,9009.54,9797,120.0184
1371,2018-04-25,9797,9849.6,8870.51,9019.69,177.9852
1372,2018-04-26,9019.69,9471.85,8733.42,9471.85,85.2334
1373,2018-04-27,9471.85,9665.61,9036.64,9036.64,72.3732
1374,2018-04-28,9036.64,9533.52,8984.04,9466.53,40.3742
1375,2018-04-29,9466.53,9604.12,9280.82,9536.35,96.2524
1376,2018-04-30,9536.35,9548.44,9121.85,9375.29,70.1354
1377,2018-05-01,9375.29,9519.99,9026.95,9153.6,167.8562
1378,2018-05-02,9153.6,9372.22,9077.47,9322.24,74.94
1379,2018-05-03,9322.24,9936.45,9272.1,9907.08,198.85
1380,2018-05-04,9907.08,9943.73,9686,9817.03,156.8702
1381,2018-05-05,9817.03,10198.23,9817.03,10108.73,131.4492
1382,2018-05-06,10051.55,10243.88,9717.6,9960.36,66.5286
1383,2018-05-07,9960.36,9979.16,9462.6,9605.33,115.3566
1384,2018-05-08,9605.33,9700.14,9311.65,9524.49,215.9094
1385,2018-05-09,9524.49,9690,9295.69,9599.89,131.5706
1386,2018-05-10,9599.89,9673.48,9268,9268,91.7496
1387,2018-05-11,9268,9295.99,8587.67,8667.28,277.724
1388,2018-05-12,8667.28,8880.84,8409.41,8712.16,78.5648
1389,2018-05-13,8712.16,8975.89,8528.96,8912.26,81.4476
1390,2018-05-14,8912.26,9104.39,8451.64,8927.9,99.9188
1391,2018-05-15,8927.9,9029.24,8613.22,8668.93,85.1864
1392,2018-05-16,8668.93,8674.05,8211.23,8522.27,85.9595
1393,2018-05-17,8522.27,8707.03,8200,8276.45,58.0605
1394,2018-05-18,8245.21,8401.06,8098.15,8300.5,42.6922
1395,2018-05-19,8300.5,8510,8175.01,8300.5,28.2747
1396,2018-05-20,8300.5,8684.96,8281.64,8300.5,65.103
1397,2018-05-21,8300.5,8659.54,8300.5,8455.99,77.8463
1398,2018-05-22,8455.99,8513.91,7954.61,7954.61,49.097
1399,2018-05-23,7954.61,8101.55,7603.24,7721.74,82.3006
1400,2018-05-24,7721.74,7868.34,7384.19,7743.73,58.1476
1401,2018-05-25,7743.73,7843.1,7300.81,7637.66,79.1595
1402,2018-05-26,7649.99,8133.74,7393.56,7393.56,20.9219
1403,2018-05-27,7393.56,7508.72,7300.06,7433.95,9.1526
1404,2018-05-28,7433.95,7564.87,7300,7300.25,16.6499
1405,2018-05-29,7338.53,7768.47,7272.86,7760.11,47.2259
1406,2018-05-30,7732.99,7957.83,7451.86,7550,74.6958
1407,2018-05-31,7550,7806.79,7523.53,7642.85,79.2585
1408,2018-06-01,7642.85,7748.51,7430.74,7667.78,58.3643
1409,2018-06-02,7667.78,7841.87,7641.26,7793.57,59.5148
1410,2018-06-03,7793.57,7899.99,7763.59,7838.93,18.5024
1411,2018-06-04,7838.93,7869.99,7572.34,7639.79,49.8107
1412,2018-06-05,7639.79,7817.8,7535,7817.7,57.9585
1413,2018-06-06,7817.7,7836.22,7619.07,7791.77,63.5315
1414,2018-06-07,7791.77,7874.93,7722.69,7722.69,47.3355
1415,2018-06-08,7722.69,7852.77,7600.07,7681.95,29.8681
1416,2018-06-09,7681.95,7857.96,7600,7600,17.6543
1417,2018-06-10,7612.16,7612.16,6800,6932.37,76.4193
1418,2018-06-11,6953.03,7272.86,6850.83,7007.78,61.0268
1419,2018-06-12,7077.87,7207.77,6673.87,6817.19,50.3214
1420,2018-06-13,6817.19,7288.68,6400.01,7150,67.438
1421,2018-06-14,7150,7229.97,6558.53,6857.8,45.8031
1422,2018-06-15,6857.8,7100,6692.15,6758.96,43.1943
1423,2018-06-16,6758.96,6895.15,6692.02,6888.72,27.1308
1424,2018-06-17,6888.72,6888.88,6788.76,6788.76,33.9755
1425,2018-06-18,6788.76,7043.65,6722.44,6996.2,49.1064
1426,2018-06-19,6996.2,7150,6976.21,7082.31,62.1793
1427,2018-06-20,7082.31,7168.76,6863.45,7053.11,72.875
1428,2018-06-21,7053.11,7087.95,6820.43,6854.69,100.4018
1429,2018-06-22,6854.69,6867.37,6006,6208.8,104.4004
1430,2018-06-23,6208.8,6317.72,6119.14,6172.2,21.9212
1431,2018-06-24,6172.2,6314.98,5901.06,6287.02,54.5474
1432,2018-06-25,6287.02,6400.32,6193.06,6300.88,20.3268
1433,2018-06-26,6300.88,6332.35,6121.59,6121.59,32.4931
1434,2018-06-27,6121.59,6239.74,6004.97,6239.74,31.8977
1435,2018-06-28,6202.84,6207.53,5920.8,5967.67,29.634
1436,2018-06-29,5863.05,6291.23,5649.89,6066.19,44.438
1437,2018-06-30,6071.31,6417.22,6071.31,6348.79,93.4878
1438,2018-07-01,6348.79,6350,6147.03,6264.66,26.2095
1439,2018-07-02,6264.66,6599.91,6148.62,6565.83,60.6906
1440,2018-07-03,6565.83,6677.22,6444.56,6456.48,22.9357
1441,2018-07-04,6456.48,6699.99,6396.74,6542.92,8.6819
1442,2018-07-05,6542.92,6662.74,6394.25,6488.82,9.9555
1443,2018-07-06,6488.82,6664.73,6399.89,6617.81,9.4194
1444,2018-07-07,6617.81,6719.46,6504.03,6704.18,18.1069
1445,2018-07-08,6704.18,6787.55,6666.66,6666.66,10.4275
1446,2018-07-09,6666.66,6799.84,6650,6674.51,16.201
1447,2018-07-10,6674.51,6674.51,6224.4,6224.4,47.8488
1448,2018-07-11,6224.4,6371.29,6202.09,6251.23,148.6683
1449,2018-07-12,6251.23,6327.92,6137.58,6191.66,59.0133
1450,2018-07-13,6191.66,6389.97,6163.13,6192.62,28.5411
1451,2018-07-14,6192.62,6389.99,6192.62,6300,10.6309
1452,2018-07-15,6300,6427.64,6300,6382.08,44.2063
1453,2018-07-16,6382.08,6676.95,6331.01,6676.95,53.5483
1454,2018-07-17,6676.95,7376.86,6567.37,7307.59,75.745
1455,2018-07-18,7307.59,7515.86,7231,7346.38,190.0866
1456,2018-07-19,7346.38,7523.19,7262.03,7421.87,40.0508
1457,2018-07-20,7421.87,7636.42,7302.19,7347.04,21.7286
1458,2018-07-21,7347.04,7395.59,7279.1,7395.15,66.8639
1459,2018-07-22,7395.15,7486.64,7329.93,7329.93,25.8694
1460,2018-07-23,7329.93,7795.45,7329.93,7675.13,48.3677
1461,2018-07-24,7675.13,8300.21,7675.13,8300.21,116.2192
1462,2018-07-25,8300.21,8330,7993.09,8166.94,56.1627
1463,2018-07-26,8166.94,8211.02,7852.7,7865.24,40.7441
1464,2018-07-27,7865.24,8250,7762.73,8125.34,88.9753
1465,2018-07-28,8125.34,8183.78,8077.09,8183.78,9.6021
1466,2018-07-29,8183.78,8356.44,8100.02,8205.88,50.5454
1467,2018-07-30,8205.88,8314.86,7905.95,8091.64,41.9853
1468,2018-07-31,8091.64,8091.64,7650,7650,10.4763
1469,2018-08-01,7650,7714.7,7433.24,7551.68,47.5758
1470,2018-08-02,7551.68,7675.66,7435.8,7435.8,41.9967
1471,2018-08-03,7435.8,7440.37,7242.4,7352.95,48.6678
1472,2018-08-04,7352.95,7444.36,6944.05,6967.45,16.9399
1473,2018-08-05,6967.45,6974.04,6854.01,6953.89,25.6479
1474,2018-08-06,6953.89,7136.15,6772.38,6819.91,59.9354
1475,2018-08-07,6819.91,7138.82,6627.01,6749.91,174.4076
1476,2018-08-08,6749.91,6749.91,6300,6408.9,31.2373
1477,2018-08-09,6408.9,6723.65,6294.72,6723.65,20.3313
1478,2018-08-10,6723.65,6907.46,6146.26,6203.53,153.0648
1479,2018-08-11,6203.53,7061.14,6201,6489.01,69.5561
1480,2018-08-12,6489.01,6594.59,6436.16,6440.03,36.111
1481,2018-08-13,6440.03,6692.32,6412.33,6412.33,20.8737
1482,2018-08-14,6412.33,6440.04,6137.98,6317.68,36.4672
1483,2018-08-15,6317.68,6682.24,6138.49,6318.05,20.5385
1484,2018-08-16,6318.05,6519.2,6213.81,6311.4,30.5605
1485,2018-08-17,6311.4,6529.31,6311.4,6471.12,45.6451
1486,2018-08-18,6471.12,6477,6349.88,6415.23,52.2017
1487,2018-08-19,6415.23,6527.93,6375.36,6484.15,8.3666
1488,2018-08-20,6484.15,6528.21,6263.03,6271.65,12.8902
1489,2018-08-21,6271.65,6465.95,6271.65,6462.08,10.9076
1490,2018-08-22,6462.08,6828.68,6268.19,6370.15,43.0667
1491,2018-08-23,6381.52,6568.2,6359.9,6530.76,49.3128
1492,2018-08-24,6538.85,6744.3,6455.76,6697.69,65.1605
1493,2018-08-25,6704.49,6809.54,6672.73,6712.1,46.0177
1494,2018-08-26,6717.02,6761.5,6550.6,6682.26,40.5821
1495,2018-08-27,6689.23,6940.8,6659,6883.53,47.2123
1496,2018-08-28,6917.57,7129.85,6845.45,7081.13,46.7246
1497,2018-08-29,7087.98,7149,6927.9,7053.88,41.6361
1498,2018-08-30,7056.99,7075.73,6784.67,6970.05,41.5591
1499,2018-08-31,6977.4,7102.08,6883.68,7036.51,34.1219
1500,2018-09-01,7036.51,7264.22,7004.74,7191.36,34.0606
1501,2018-09-02,7179.93,7346.81,7111.24,7278.51,49.2316
1502,2018-09-03,7265.2,7328.77,7178.03,7277.61,43.5524
1503,2018-09-04,7271.76,7413.97,7246.61,7360.03,41.4777
1504,2018-09-05,7344.15,7410.54,6689.69,6704.96,107.3169
1505,2018-09-06,6708.17,6739.04,6290.27,6499.76,117.4264
1506,2018-09-07,6516.44,6554.87,6328.09,6418.22,81.862
1507,2018-09-08,6419.35,6485.26,6103.27,6177.08,114.7358
1508,2018-09-09,6188.18,6449.15,6139.59,6239.75,46.879
1509,2018-09-10,6260.75,6368.7,6210.23,6319.55,40.709
1510,2018-09-11,6314.47,6418.45,6175.66,6294.27,43.78
1511,2018-09-12,6299.16,6368.02,6192.05,6336.24,45.9429
1512,2018-09-13,6336.24,6556.33,6329.48,6503.08,63.9266
1513,2018-09-14,6497.69,6603.9,6404.84,6472.51,43.5279
1514,2018-09-15,6468.71,6557.76,6452.19,6502,32.0891
1515,2018-09-16,6514.14,6535.56,6380.24,6493.59,30.5003
1516,2018-09-17,6501.86,6530,6191.47,6250.41,56.9149
1517,2018-09-18,6243.73,6372.93,6205.84,6326.82,42.9142
1518,2018-09-19,6316.23,6497.97,6139,6386.39,60.1186
1519,2018-09-20,6363.32,6545.63,6355.68,6499.99,57.0443
1520,2018-09-21,6507.81,6779.54,6484.71,6749.4,53.8373
1521,2018-09-22,6761.71,6842.01,6625.78,6717.25,36.2502
1522,2018-09-23,6737.07,6797.24,6651.01,6688.16,31.9273
1523,2018-09-24,6691.51,6735.05,6565,6590.5,48.4303
1524,2018-09-25,6574.43,6594.05,6343.15,6438.8,53.1782
1525,2018-09-26,6446.59,6537.9,6400.04,6441.02,45.4209
1526,2018-09-27,6447,6737.72,6422.18,6677.23,89.7602
1527,2018-09-28,6676.72,6798.61,6534.32,6633.08,77.4758
1528,2018-09-29,6630.95,6630.95,6452.29,6592.23,62.2382
1529,2018-09-30,6588.85,6663.16,6524.04,6620,46.6047
1530,2018-10-01,6618.04,6656.77,6497.21,6585.67,39.425
1531,2018-10-02,6581.94,6617.42,6478.61,6516.19,41.0978
1532,2018-10-03,6519.6,6522.47,6419.96,6462.83,49.3813
1533,2018-10-04,6459.73,6592.03,6444.57,6549.52,37.1456
1534,2018-10-05,6550.38,6630,6510.43,6589.89,33.102
1535,2018-10-06,6591.05,6595.82,6485.61,6559.92,26.5315
1536,2018-10-07,6560.46,6595.2,6487.53,6572.86,28.4293
1537,2018-10-08,6573.06,6661.72,6456.94,6611.13,37.5079
1538,2018-10-09,6611.49,6617.72,6551.49,6591.42,20.7507
1539,2018-10-10,6586.25,6598.31,6465,6533.62,37.1266
1540,2018-10-11,6533.02,6539.79,6119.42,6147.23,124.0549
1541,2018-10-12,6149.72,6240.85,6119.5,6181.46,38.5527
1542,2018-10-13,6178.08,6212.12,6167.52,6189.09,18.932
1543,2018-10-14,6190.39,6253.23,6146.27,6181.91,24.0708
1544,2018-10-15,6178.06,6747.04,6140.09,6437.54,212.7469
1545,2018-10-16,6436.51,6490.34,6400.26,6454.61,91.6634
1546,2018-10-17,6453.25,6484.5,6409.09,6450.63,133.0852
1547,2018-10-18,6451.18,6490.4,6368.02,6396.25,43.3308
1548,2018-10-19,6400.18,6435.26,6362.67,6392.84,72.6722
1549,2018-10-20,6394.13,6443.64,6367.95,6415.34,77.9229
1550,2018-10-21,6409.22,6471.23,6403.82,6420.64,197.0301
1551,2018-10-22,6420.55,6441.57,6392.6,6414.7,42.13
1552,2018-10-23,6414.48,6427.36,6358.39,6390.31,63.1783
1553,2018-10-24,6392.15,6462.98,6389.06,6424.07,96.8265
1554,2018-10-25,6428.17,6429.1,6373.37,6397.82,61.2412
1555,2018-10-26,6400.01,6456.58,6350.22,6401.71,43.5946
1556,2018-10-27,6402.78,6423.97,6391.21,6411.22,31.1314
1557,2018-10-28,6413.42,6434.22,6395.19,6416.76,29.9894
1558,2018-10-29,6418.92,6421.97,6203.41,6263.56,45.2324
1559,2018-10-30,6263.62,6301.74,6260,6276.85,36.1618
1560,2018-10-31,6274.63,6365.91,6206.47,6311.96,36.3639
1561,2018-11-01,6304.4,6363.7,6299.29,6340.07,166.4754
1562,2018-11-02,6340.07,6402.18,6340.07,6361.16,279.6698
1563,2018-11-03,6357.49,6363.08,6316.91,6342.14,43.838
1564,2018-11-04,6342.01,6449.29,6325.61,6436.18,51.8537
1565,2018-11-05,6436.19,6461.12,6384.26,6404.65,211.7738
1566,2018-11-06,6407.43,6460,6384.89,6459.04,76.1085
1567,2018-11-07,6458.34,6555.24,6448.26,6507.48,55.7083
1568,2018-11-08,6507.7,6527.14,6387.89,6409.01,43.0932
1569,2018-11-09,6410.57,6429.7,6304.82,6330.87,48.8483
1570,2018-11-10,6331.69,6380.59,6329.29,6351.7,36.7154
1571,2018-11-11,6349.67,6368.86,6278.32,6363.83,35.6563
1572,2018-11-12,6362.38,6394.75,6296.39,6331.45,42.9301
1573,2018-11-13,6330.09,6334.58,6251.21,6273,26.1345
1574,2018-11-14,6273,6297.58,5299.75,5571.71,121.1458
1575,2018-11-15,5571.71,5622.26,5182.67,5549,29.9262
1576,2018-11-16,5549,5556.37,5481.05,5489.3,7.461
1577,2018-11-17,5511.79,5534.31,5468.53,5501.39,6.8964
1578,2018-11-18,5501.39,5629.17,5501.39,5555.56,8.8893
1579,2018-11-19,5555.56,5555.56,4685.71,4744.56,109.4519
1580,2018-11-20,4742.66,4884.25,4042.46,4364.41,268.7723
1581,2018-11-21,4379.45,4623.12,4245.4,4538.02,145.4721
1582,2018-11-22,4534.9,4584.37,4236.49,4256.37,78.7885
1583,2018-11-23,4264.39,4349.96,4093.31,4286.44,109.4151
1584,2018-11-24,4286.73,4372.69,3647.79,3770.78,238.2699
1585,2018-11-25,3770.24,4122.44,3442.78,3936.21,338.9741
1586,2018-11-26,3930.7,4069.4,3526.63,3733.47,227.6673
1587,2018-11-27,3728.93,3820.02,3566.84,3772.41,420.1227
1588,2018-11-28,3774.07,4348.3,3773.98,4217.73,275.8643
1589,2018-11-29,4213.89,4396.98,4091.32,4246.36,165.1056
1590,2018-11-30,4246.67,4297.84,3875.62,3977.87,158.1384
1591,2018-12-01,3976.81,4253.89,3913.62,4141.53,289.321
1592,2018-12-02,4136.82,4243.32,4028.61,4091.34,89.7828
1593,2018-12-03,4092.09,4110.12,3750.46,3829.68,130.1525
1594,2018-12-04,3827.4,4034.33,3733.69,3891.64,108.676
1595,2018-12-05,3901.31,3912.67,3675.09,3694.57,143.4092
1596,2018-12-06,3693.19,3833.44,3421.06,3438.54,189.8019
1597,2018-12-07,3440.25,3528.59,3203.46,3378.63,256.167
1598,2018-12-08,3373.82,3489.13,3250.95,3400.83,169.3489
1599,2018-12-09,3400.97,3626,3375.62,3527.9,77.3849
1600,2018-12-10,3530.3,3595.07,3354.32,3412.45,109.3135
1601,2018-12-11,3408.67,3422.98,3288.45,3346.33,113.7082
1602,2018-12-12,3347.57,3479.2,3324.79,3428.4,90.2706
1603,2018-12-13,3428.87,3437.72,3228.2,3259.91,108.7496
1604,2018-12-14,3259.94,3293.27,3131.55,3184.7,100.4528
1605,2018-12-15,3185.24,3215.13,3121.16,3176.98,79.5461
1606,2018-12-16,3178.47,3257.33,3175.14,3197.13,109.6885
1607,2018-12-17,3194.58,3574.8,3185.53,3502.15,113.5262
1608,2018-12-18,3500.31,3667.58,3432.45,3662.42,111.401
1609,2018-12-19,3662.4,3917.92,3638.31,3677.77,166.5012
1610,2018-12-20,3681.82,4172.05,3658.01,4067.2,191.8007
1611,2018-12-21,4061.48,4150.54,3768.05,3842.37,353.023
1612,2018-12-22,3843.13,4005.75,3787.88,3976.34,123.1373
1613,2018-12-23,3982.47,4058.11,3906.38,3945.51,126.0926
1614,2018-12-24,3946.67,4235.67,3939.52,4034.41,164.8511
1615,2018-12-25,4032.48,4043.93,3676.7,3779.37,157.2683
1616,2018-12-26,3783.86,3863.72,3691.74,3810.32,119.8168
1617,2018-12-27,3814.46,3833.06,3560.68,3587.52,119.3636
1618,2018-12-28,3590.5,3943.23,3575.8,3883.64,139.7312
1619,2018-12-29,3890.2,3937.19,3701,3711.07,88.3849
1620,2018-12-30,3710.77,3854.73,3680.03,3832.51,98.4501
1621,2018-12-31,3831.65,3838.19,3646.23,3693.78,108.2082
1622,2019-01-01,3696.86,3831.56,3646.32,3822.82,125.6574
1623,2019-01-02,3823.35,3911.12,3775.41,3889.21,124.2522
1624,2019-01-03,3888.91,3896,3760.69,3786.38,133.7595
1625,2019-01-04,3784.59,3847.47,3727.23,3817.35,134.5594
1626,2019-01-05,3819.9,3872.09,3776.05,3797.61,153.6534
1627,2019-01-06,3794.24,4074.32,3750.97,4043.17,194.4511
1628,2019-01-07,4042.48,4058.91,3966.6,4006.23,212.6116
1629,2019-01-08,4009.59,4098.32,3950.57,3984.95,121.3682
1630,2019-01-09,3986.77,4029.69,3969.49,4000.83,133.9209
1631,2019-01-10,4000.83,4028,3581.24,3626.48,212.95
1632,2019-01-11,3625.85,3650.82,3591.82,3623.47,28.0582
